107.487,-0.955,-0.011,0.015,DEV1
107.494,-0.960,-0.011,0.004,DEV1
107.502,-0.945,-0.011,0.004,DEV1
107.510,-0.951,-0.013,0.004,DEV1
107.518,-0.963,-0.009,0.015,DEV1
107.527,-0.959,-0.016,0.002,DEV1
107.535,-0.965,-0.017,0.008,DEV1
107.543,-0.957,-0.008,0.007,DEV1
107.551,-0.960,-0.021,-0.002,DEV1
107.559,-0.961,-0.015,0.005,DEV1
107.568,-0.946,-0.006,0.011,DEV1
107.576,-0.948,-0.012,0.008,DEV1
107.583,-0.965,-0.017,0.017,DEV1
107.591,-0.960,-0.015,0.018,DEV1
107.599,-0.964,-0.020,0.014,DEV1
107.608,-0.953,-0.023,0.006,DEV1
107.616,-0.947,-0.016,0.010,DEV1
107.624,-0.963,-0.021,-0.016,DEV1
107.632,-0.964,-0.017,0.002,DEV1
107.640,-0.954,-0.011,-0.003,DEV1
107.649,-0.957,-0.003,-0.004,DEV1
107.657,-0.969,-0.019,-0.006,DEV1
107.665,-0.946,-0.010,0.011,DEV1
107.673,-0.957,-0.019,0.017,DEV1
107.681,-0.940,-0.009,0.005,DEV1
107.689,-0.950,-0.011,0.016,DEV1
107.698,-0.941,-0.012,0.009,DEV1
107.705,-0.959,-0.021,0.000,DEV1
107.713,-0.964,-0.018,0.018,DEV1
107.721,-0.952,-0.016,0.007,DEV1
107.729,-0.969,-0.018,0.000,DEV1
107.738,-0.936,-0.011,0.004,DEV1
107.746,-0.944,-0.014,-0.005,DEV1
107.754,-0.954,-0.011,0.013,DEV1
107.762,-0.937,-0.012,0.011,DEV1
107.770,-0.941,-0.010,0.019,DEV1
107.779,-0.959,-0.011,0.005,DEV1
107.787,-0.950,-0.018,0.001,DEV1
107.794,-0.957,-0.020,0.010,DEV1
107.802,-0.948,-0.017,0.013,DEV1
107.810,-0.950,-0.017,0.001,DEV1
107.819,-0.946,-0.010,0.000,DEV1
107.827,-0.948,-0.011,0.009,DEV1
107.835,-0.952,-0.013,0.009,DEV1
107.843,-0.960,-0.008,0.003,DEV1
107.851,-0.949,-0.011,0.001,DEV1
107.859,-0.945,-0.014,0.005,DEV1
107.868,-0.951,-0.015,0.000,DEV1
107.875,-0.961,-0.015,0.009,DEV1
107.883,-0.951,-0.006,0.006,DEV1
107.891,-0.948,-0.011,0.010,DEV1
107.899,-0.956,-0.011,0.014,DEV1
107.908,-0.948,-0.011,0.004,DEV1
107.916,-0.957,-0.018,0.005,DEV1
107.924,-0.948,-0.012,0.004,DEV1
107.932,-0.961,-0.013,0.011,DEV1
107.940,-0.960,-0.014,0.021,DEV1
107.949,-0.948,-0.014,0.007,DEV1
107.956,-0.956,-0.013,-0.001,DEV1
107.964,-0.952,-0.012,-0.002,DEV1
107.972,-0.966,-0.016,0.003,DEV1
107.980,-0.957,-0.010,-0.003,DEV1
107.988,-0.950,-0.010,0.007,DEV1
107.997,-0.962,-0.012,0.007,DEV1
108.005,-0.956,-0.014,0.007,DEV1
108.013,-0.964,-0.014,0.000,DEV1
108.021,-0.950,-0.009,0.006,DEV1
108.029,-0.951,-0.019,0.015,DEV1
108.038,-0.965,-0.017,0.014,DEV1
108.046,-0.969,-0.014,0.011,DEV1
108.053,-0.950,-0.013,0.007,DEV1
108.061,-0.968,-0.016,0.018,DEV1
108.069,-0.952,-0.008,0.014,DEV1
108.078,-0.952,-0.008,0.002,DEV1
108.086,-0.945,-0.014,0.007,DEV1
108.094,-0.958,-0.017,0.009,DEV1
108.102,-0.962,-0.015,0.008,DEV1
108.110,-0.948,-0.017,0.013,DEV1
108.119,-0.952,-0.013,0.005,DEV1
108.126,-0.955,-0.012,0.007,DEV1
108.134,-0.944,-0.010,0.006,DEV1
108.142,-0.949,-0.015,0.018,DEV1
108.150,-0.953,-0.016,0.006,DEV1
108.158,-0.948,-0.015,0.002,DEV1
108.167,-0.961,-0.015,0.008,DEV1
108.175,-0.963,-0.017,0.002,DEV1
108.183,-0.959,-0.009,-0.005,DEV1
108.191,-0.950,-0.012,-0.005,DEV1
108.199,-0.955,-0.015,0.013,DEV1
108.208,-0.947,-0.011,0.015,DEV1
108.216,-0.945,-0.008,0.015,DEV1
108.224,-0.951,-0.014,-0.000,DEV1
108.232,-0.942,-0.010,0.001,DEV1
108.239,-0.952,-0.017,-0.002,DEV1
108.248,-0.960,-0.020,0.005,DEV1
108.256,-0.952,-0.009,0.012,DEV1
108.264,-0.955,-0.011,0.002,DEV1
108.272,-0.939,-0.012,0.009,DEV1
108.280,-0.943,-0.007,0.007,DEV1
108.289,-0.956,-0.012,-0.008,DEV1
108.297,-0.962,-0.017,0.005,DEV1
108.305,-0.955,-0.018,0.002,DEV1
108.313,-0.945,-0.011,0.013,DEV1
108.321,-0.964,-0.024,-0.001,DEV1
108.329,-0.944,-0.008,0.017,DEV1
108.338,-0.943,-0.010,0.004,DEV1
108.345,-0.965,-0.011,0.002,DEV1
108.353,-0.961,-0.014,0.005,DEV1
108.361,-0.962,-0.021,0.002,DEV1
108.369,-0.953,-0.010,-0.001,DEV1
108.378,-0.961,-0.015,0.004,DEV1
108.386,-0.937,-0.009,0.011,DEV1
108.394,-0.936,-0.006,0.004,DEV1
108.402,-0.955,-0.013,0.013,DEV1
108.410,-0.951,-0.011,0.005,DEV1
108.419,-0.939,-0.002,0.009,DEV1
108.427,-0.943,-0.010,0.009,DEV1
108.434,-0.938,-0.013,0.001,DEV1
108.442,-0.962,-0.015,0.012,DEV1
108.450,-0.965,-0.015,0.013,DEV1
108.459,-0.964,-0.008,0.007,DEV1
108.467,-0.961,-0.016,0.013,DEV1
108.475,-0.969,-0.020,0.018,DEV1
108.483,-0.954,-0.015,0.011,DEV1
108.491,-0.963,-0.014,0.009,DEV1
108.499,-0.957,-0.012,-0.006,DEV1
108.508,-0.953,-0.021,0.007,DEV1
108.516,-0.964,-0.010,-0.002,DEV1
108.524,-0.957,-0.012,-0.003,DEV1
108.532,-0.958,-0.019,0.006,DEV1
108.540,-0.949,-0.008,0.006,DEV1
108.548,-0.965,-0.023,0.010,DEV1
108.556,-0.959,-0.017,0.005,DEV1
108.564,-0.943,-0.008,-0.005,DEV1
108.572,-0.945,-0.010,0.012,DEV1
108.580,-0.962,-0.017,0.015,DEV1
108.589,-0.958,-0.015,0.001,DEV1
108.597,-0.945,-0.017,0.007,DEV1
108.605,-0.959,-0.020,0.010,DEV1
108.613,-0.948,-0.015,0.007,DEV1
108.621,-0.961,-0.017,0.009,DEV1
108.630,-0.958,-0.013,0.011,DEV1
