91.468,-0.956,-0.009,0.013,DEV1
91.476,-0.949,-0.013,0.028,DEV1
91.485,-0.957,-0.011,0.003,DEV1
91.492,-0.953,-0.019,0.010,DEV1
91.500,-0.957,-0.016,0.012,DEV1
91.508,-0.959,-0.015,0.021,DEV1
91.515,-0.958,-0.015,0.013,DEV1
91.524,-0.948,-0.011,0.006,DEV1
91.532,-0.965,-0.016,0.006,DEV1
91.540,-0.950,-0.008,0.018,DEV1
91.547,-0.955,-0.020,-0.001,DEV1
91.555,-0.956,-0.020,-0.001,DEV1
91.564,-0.945,-0.007,0.015,DEV1
91.572,-0.960,-0.008,0.009,DEV1
91.579,-0.961,-0.015,-0.001,DEV1
91.587,-0.949,-0.010,0.004,DEV1
91.595,-0.948,-0.002,0.001,DEV1
91.603,-0.960,-0.022,0.001,DEV1
91.611,-0.944,-0.009,0.010,DEV1
91.619,-0.950,-0.011,-0.012,DEV1
91.627,-0.952,-0.011,0.003,DEV1
91.635,-0.965,-0.017,0.005,DEV1
91.642,-0.952,-0.012,0.001,DEV1
91.651,-0.952,-0.014,0.016,DEV1
91.659,-0.945,-0.008,0.002,DEV1
91.666,-0.954,-0.013,0.002,DEV1
91.674,-0.956,-0.011,0.013,DEV1
91.682,-0.942,-0.010,0.018,DEV1
91.691,-0.952,-0.011,-0.001,DEV1
91.698,-0.954,-0.017,0.007,DEV1
91.706,-0.945,-0.017,0.016,DEV1
91.714,-0.955,-0.009,0.009,DEV1
91.721,-0.958,-0.012,0.004,DEV1
91.729,-0.955,-0.014,0.011,DEV1
91.738,-0.956,-0.016,0.010,DEV1
91.746,-0.953,-0.012,0.009,DEV1
91.753,-0.956,-0.013,-0.002,DEV1
91.761,-0.948,-0.010,0.014,DEV1
91.769,-0.953,-0.015,0.016,DEV1
91.778,-0.957,-0.018,0.001,DEV1
91.785,-0.950,-0.009,0.007,DEV1
91.793,-0.961,-0.014,0.023,DEV1
91.801,-0.943,-0.007,0.010,DEV1
91.808,-0.936,-0.010,0.003,DEV1
91.816,-0.965,-0.013,0.007,DEV1
91.825,-0.947,-0.010,0.017,DEV1
91.833,-0.950,-0.014,0.002,DEV1
91.840,-0.950,-0.010,-0.003,DEV1
91.848,-0.953,-0.012,0.007,DEV1
91.856,-0.959,-0.016,-0.004,DEV1
91.865,-0.965,-0.021,0.011,DEV1
91.872,-0.958,-0.010,0.007,DEV1
91.880,-0.955,-0.011,0.013,DEV1
91.888,-0.951,-0.013,0.010,DEV1
91.895,-0.949,-0.007,0.005,DEV1
91.904,-0.946,-0.009,0.015,DEV1
91.912,-0.948,-0.009,0.003,DEV1
91.920,-0.943,-0.008,-0.010,DEV1
91.927,-0.949,-0.014,0.006,DEV1
91.935,-0.944,-0.010,0.013,DEV1
91.943,-0.948,-0.014,0.012,DEV1
91.951,-0.942,-0.017,0.013,DEV1
91.959,-0.948,-0.009,0.014,DEV1
91.967,-0.953,-0.014,0.016,DEV1
91.975,-0.946,-0.010,0.010,DEV1
91.982,-0.959,-0.016,-0.000,DEV1
91.991,-0.958,-0.020,0.008,DEV1
91.999,-0.946,-0.015,0.017,DEV1
92.007,-0.956,-0.015,0.003,DEV1
92.014,-0.959,-0.013,0.017,DEV1
92.022,-0.954,-0.010,0.031,DEV1
92.030,-0.953,-0.016,0.002,DEV1
92.038,-0.962,-0.009,-0.001,DEV1
92.046,-0.946,-0.009,0.024,DEV1
92.054,-0.947,-0.015,0.007,DEV1
92.062,-0.957,-0.009,0.008,DEV1
92.069,-0.949,-0.010,-0.024,DEV1
92.078,-0.948,-0.010,0.026,DEV1
92.086,-0.948,-0.011,-0.003,DEV1
92.094,-0.959,-0.014,-0.008,DEV1
92.101,-0.963,-0.018,0.003,DEV1
92.109,-0.960,-0.016,0.007,DEV1
92.118,-0.958,-0.019,0.013,DEV1
92.126,-0.954,-0.012,0.003,DEV1
92.133,-0.957,-0.023,-0.003,DEV1
92.141,-0.950,-0.011,0.000,DEV1
92.149,-0.959,-0.017,0.003,DEV1
92.156,-0.954,-0.020,0.008,DEV1
92.165,-0.960,-0.018,0.012,DEV1
92.173,-0.962,-0.022,-0.009,DEV1
92.181,-0.940,-0.014,-0.002,DEV1
92.188,-0.951,-0.019,0.012,DEV1
92.196,-0.949,-0.011,0.008,DEV1
92.205,-0.954,-0.017,0.007,DEV1
92.213,-0.946,-0.017,0.019,DEV1
92.220,-0.940,-0.008,0.025,DEV1
92.228,-0.946,-0.014,0.011,DEV1
92.236,-0.941,-0.011,0.003,DEV1
92.244,-0.961,-0.019,0.004,DEV1
92.252,-0.962,-0.014,0.004,DEV1
92.260,-0.960,-0.015,0.015,DEV1
92.268,-0.959,-0.014,0.001,DEV1
92.275,-0.961,-0.012,0.013,DEV1
92.283,-0.958,-0.018,0.000,DEV1
92.292,-0.944,-0.008,0.018,DEV1
92.300,-0.941,-0.010,0.020,DEV1
92.307,-0.943,-0.010,0.011,DEV1
92.315,-0.956,-0.021,0.004,DEV1
92.323,-0.965,-0.012,0.004,DEV1
92.331,-0.946,-0.009,0.010,DEV1
92.339,-0.961,-0.018,0.007,DEV1
92.347,-0.950,-0.016,-0.000,DEV1
92.355,-0.951,-0.008,0.010,DEV1
92.362,-0.942,-0.011,0.020,DEV1
92.370,-0.952,-0.011,0.008,DEV1
92.379,-0.953,-0.012,0.008,DEV1
92.386,-0.962,-0.015,0.003,DEV1
92.394,-0.956,-0.013,-0.000,DEV1
92.402,-0.960,-0.015,0.010,DEV1
92.410,-0.970,-0.016,-0.003,DEV1
92.418,-0.945,-0.007,0.002,DEV1
92.426,-0.944,-0.010,0.008,DEV1
92.434,-0.953,-0.011,0.001,DEV1
92.442,-0.966,-0.007,0.007,DEV1
92.449,-0.967,-0.014,0.014,DEV1
92.457,-0.941,-0.010,0.006,DEV1
92.466,-0.949,-0.013,0.007,DEV1
92.473,-0.949,-0.009,0.006,DEV1
92.481,-0.962,-0.017,0.005,DEV1
92.489,-0.958,-0.016,0.002,DEV1
92.497,-0.959,-0.014,0.012,DEV1
92.505,-0.954,-0.018,0.011,DEV1
92.513,-0.968,-0.019,0.019,DEV1
92.521,-0.944,-0.009,0.009,DEV1
92.528,-0.958,-0.021,0.003,DEV1
92.536,-0.943,-0.007,0.010,DEV1
92.545,-0.969,-0.022,0.012,DEV1
92.553,-0.950,-0.009,0.004,DEV1
92.560,-0.962,-0.017,0.004,DEV1
92.568,-0.952,-0.011,0.018,DEV1
92.576,-0.940,-0.009,0.011,DEV1
92.583,-0.954,-0.009,0.007,DEV1
92.592,-0.956,-0.016,0.007,DEV1
92.600,-0.949,-0.013,-0.001,DEV1
92.608,-0.948,-0.015,0.009,DEV1
92.615,-0.944,-0.009,0.019,DEV1
92.623,-0.947,-0.011,0.011,DEV1
92.632,-0.948,-0.009,-0.003,DEV1
92.640,-0.963,-0.013,0.004,DEV1
92.647,-0.948,-0.015,0.006,DEV1
92.655,-0.942,-0.015,0.007,DEV1
92.663,-0.955,-0.013,0.008,DEV1
92.670,-0.942,-0.012,0.018,DEV1
92.679,-0.957,-0.018,0.014,DEV1
92.687,-0.947,-0.008,0.000,DEV1
92.694,-0.958,-0.018,0.013,DEV1
92.702,-0.956,-0.016,0.016,DEV1
92.710,-0.964,-0.017,0.009,DEV1
92.719,-0.951,-0.015,0.009,DEV1
92.726,-0.941,-0.011,0.010,DEV1
92.734,-0.939,-0.009,0.008,DEV1
92.742,-0.957,-0.021,0.010,DEV1
92.750,-0.962,-0.020,0.011,DEV1
92.758,-0.954,-0.008,0.006,DEV1
92.766,-0.953,-0.019,0.008,DEV1
92.774,-0.959,-0.016,0.004,DEV1
92.781,-0.957,-0.013,0.011,DEV1
92.789,-0.943,-0.008,0.015,DEV1
92.797,-0.951,-0.013,0.005,DEV1
92.806,-0.960,-0.013,0.009,DEV1
92.813,-0.958,-0.013,0.003,DEV1
92.821,-0.945,-0.015,0.004,DEV1
92.829,-0.964,-0.015,0.002,DEV1
92.836,-0.960,-0.008,0.005,DEV1
92.845,-0.966,-0.021,0.007,DEV1
92.853,-0.952,-0.012,0.009,DEV1
92.860,-0.958,-0.013,0.014,DEV1
92.868,-0.953,-0.019,0.002,DEV1
92.876,-0.959,-0.017,0.003,DEV1
92.884,-0.949,-0.004,0.011,DEV1
92.892,-0.959,-0.012,0.006,DEV1
92.900,-0.947,-0.011,0.006,DEV1
92.908,-0.943,-0.014,0.006,DEV1
92.915,-0.949,-0.012,0.003,DEV1
92.923,-0.944,-0.005,0.009,DEV1
92.932,-0.939,-0.017,0.009,DEV1
92.940,-0.953,-0.009,0.000,DEV1
92.947,-0.956,-0.018,0.004,DEV1
92.955,-0.961,-0.021,0.008,DEV1
92.963,-0.960,-0.015,0.013,DEV1
92.971,-0.951,-0.011,0.007,DEV1
92.979,-0.945,-0.013,0.004,DEV1
92.987,-0.959,-0.015,0.003,DEV1
92.994,-0.948,-0.001,0.024,DEV1
93.002,-0.942,-0.014,0.005,DEV1
93.010,-0.960,-0.017,0.003,DEV1
93.019,-0.957,-0.012,0.001,DEV1
93.026,-0.950,-0.017,0.016,DEV1
93.034,-0.951,-0.008,0.005,DEV1
93.042,-0.959,-0.017,0.013,DEV1
93.049,-0.958,-0.019,0.004,DEV1
93.058,-0.952,-0.012,0.004,DEV1
93.066,-0.957,-0.013,0.006,DEV1
93.074,-0.956,-0.021,-0.002,DEV1
93.081,-0.952,-0.016,0.002,DEV1
93.089,-0.949,-0.021,0.005,DEV1
93.097,-0.958,-0.013,0.006,DEV1
93.105,-0.955,-0.015,0.010,DEV1
93.113,-0.956,-0.018,0.005,DEV1
93.121,-0.947,-0.009,0.007,DEV1
93.129,-0.956,-0.011,0.003,DEV1
93.136,-0.959,-0.019,0.010,DEV1
93.145,-0.956,-0.016,0.014,DEV1
93.153,-0.957,-0.013,0.018,DEV1
93.160,-0.961,-0.014,0.013,DEV1
93.168,-0.953,-0.016,0.010,DEV1
93.176,-0.941,-0.010,0.014,DEV1
93.185,-0.948,-0.011,0.013,DEV1
93.192,-0.949,-0.020,0.006,DEV1
93.200,-0.967,-0.013,0.005,DEV1
93.208,-0.948,-0.011,0.002,DEV1
93.215,-0.951,-0.016,0.002,DEV1
93.223,-0.942,-0.007,0.004,DEV1
93.232,-0.958,-0.010,0.013,DEV1
93.240,-0.963,-0.016,0.014,DEV1
93.247,-0.950,-0.015,0.005,DEV1
93.255,-0.954,-0.014,0.005,DEV1
93.263,-0.944,-0.013,0.009,DEV1
93.271,-0.950,-0.013,0.014,DEV1
93.279,-0.950,-0.015,0.010,DEV1
93.287,-0.959,-0.012,-0.002,DEV1
93.295,-0.953,-0.014,0.013,DEV1
93.302,-0.962,-0.010,0.015,DEV1
93.310,-0.958,-0.017,0.014,DEV1
93.319,-0.953,-0.012,-0.000,DEV1
93.327,-0.954,-0.020,0.005,DEV1
93.334,-0.956,-0.013,-0.010,DEV1
93.342,-0.957,-0.017,0.019,DEV1
93.350,-0.958,-0.010,0.019,DEV1
93.359,-0.946,-0.011,0.013,DEV1
93.366,-0.954,-0.013,0.002,DEV1
93.374,-0.953,-0.012,0.003,DEV1
93.382,-0.952,-0.015,0.000,DEV1
93.389,-0.952,-0.020,0.001,DEV1
93.398,-0.954,-0.014,0.009,DEV1
93.406,-0.951,-0.009,0.001,DEV1
93.414,-0.942,-0.007,0.017,DEV1
93.421,-0.956,-0.013,0.005,DEV1
93.429,-0.958,-0.019,0.010,DEV1
93.437,-0.948,-0.010,0.007,DEV1
93.445,-0.967,-0.020,-0.001,DEV1
93.453,-0.959,-0.016,0.004,DEV1
93.461,-0.949,-0.009,0.011,DEV1
93.469,-0.961,-0.014,0.016,DEV1
93.476,-0.943,-0.014,0.013,DEV1
93.485,-0.961,-0.012,0.008,DEV1
93.493,-0.958,-0.016,0.009,DEV1
93.501,-0.946,-0.012,0.016,DEV1
93.508,-0.946,-0.010,0.001,DEV1
93.516,-0.945,-0.015,0.001,DEV1
93.524,-0.946,-0.008,0.011,DEV1
93.532,-0.956,-0.013,-0.004,DEV1
93.540,-0.947,-0.015,0.008,DEV1
93.548,-0.950,-0.010,-0.004,DEV1
93.556,-0.949,-0.013,0.010,DEV1
93.563,-0.939,0.002,0.003,DEV1
93.572,-0.955,-0.001,0.025,DEV1
93.580,-0.975,-0.038,0.026,DEV1
93.587,-0.955,-0.033,0.016,DEV1
93.595,-0.954,-0.016,0.009,DEV1
93.603,-0.959,-0.007,0.011,DEV1
93.612,-0.961,-0.000,0.017,DEV1
93.619,-0.953,-0.004,0.025,DEV1
93.627,-0.961,-0.011,-0.024,DEV1
93.635,-0.946,-0.016,-0.002,DEV1
93.643,-0.964,-0.014,-0.022,DEV1
93.651,-0.961,-0.020,-0.002,DEV1
93.659,-0.951,-0.010,0.030,DEV1
93.667,-0.951,-0.017,0.011,DEV1
93.675,-0.952,-0.018,0.029,DEV1
93.683,-0.956,-0.010,0.012,DEV1
93.690,-0.944,-0.013,0.001,DEV1
93.699,-0.950,-0.014,0.019,DEV1
93.707,-0.957,-0.026,-0.012,DEV1
93.714,-0.958,-0.014,-0.003,DEV1
93.722,-0.959,-0.014,0.008,DEV1
93.730,-0.964,-0.011,0.010,DEV1
93.739,-0.948,0.001,0.004,DEV1
93.746,-0.948,-0.013,0.007,DEV1
93.754,-0.970,-0.023,0.008,DEV1
93.762,-0.965,-0.025,0.007,DEV1
93.769,-0.971,-0.019,0.001,DEV1
93.777,-0.952,-0.003,-0.017,DEV1
93.786,-0.960,-0.018,0.022,DEV1
93.794,-0.955,-0.011,0.014,DEV1
93.801,-0.951,-0.012,0.010,DEV1
93.809,-0.950,-0.011,0.005,DEV1
93.817,-0.955,-0.012,0.000,DEV1
93.826,-0.947,-0.019,0.014,DEV1
93.833,-0.948,-0.008,0.014,DEV1
93.841,-0.933,-0.009,0.003,DEV1
93.849,-0.962,-0.012,-0.005,DEV1
93.856,-0.950,-0.009,-0.018,DEV1
93.864,-0.960,-0.008,0.035,DEV1
93.873,-0.948,-0.018,0.032,DEV1
93.881,-0.955,-0.008,-0.003,DEV1
93.888,-0.945,-0.016,0.003,DEV1
93.896,-0.962,-0.019,-0.008,DEV1
93.904,-0.963,-0.012,-0.009,DEV1
93.913,-0.938,-0.009,0.034,DEV1
93.921,-0.958,-0.015,-0.002,DEV1
93.928,-0.945,-0.018,0.007,DEV1
93.936,-0.958,-0.015,-0.007,DEV1
93.944,-0.963,-0.022,-0.019,DEV1
93.953,-0.960,-0.015,0.024,DEV1
93.960,-0.945,-0.007,0.006,DEV1
