44.027,-0.956,-0.007,0.051,DEV1
44.036,-0.969,-0.021,0.005,DEV1
44.043,-0.954,-0.012,0.018,DEV1
44.051,-0.950,-0.015,0.027,DEV1
44.059,-0.957,-0.009,-0.003,DEV1
44.066,-0.946,-0.010,-0.058,DEV1
44.075,-0.962,-0.012,0.002,DEV1
44.083,-0.957,-0.016,0.022,DEV1
44.091,-0.967,-0.016,0.028,DEV1
44.098,-0.962,-0.020,-0.006,DEV1
44.106,-0.959,-0.022,0.019,DEV1
44.114,-0.951,-0.004,0.027,DEV1
44.123,-0.945,-0.014,0.008,DEV1
44.130,-0.955,-0.012,0.009,DEV1
44.138,-0.964,-0.036,0.014,DEV1
44.146,-0.957,-0.008,0.021,DEV1
44.153,-0.946,-0.004,0.075,DEV1
44.162,-0.927,-0.010,0.111,DEV1
44.170,-0.968,-0.019,0.063,DEV1
44.178,-0.940,-0.008,-0.033,DEV1
44.185,-0.957,-0.007,-0.073,DEV1
44.193,-0.950,-0.003,0.024,DEV1
44.201,-0.944,-0.012,0.039,DEV1
44.210,-0.948,-0.018,0.094,DEV1
44.217,-0.955,-0.021,0.012,DEV1
44.225,-0.966,-0.024,-0.034,DEV1
44.233,-0.959,-0.002,-0.028,DEV1
44.241,-0.953,-0.021,-0.041,DEV1
44.250,-0.954,-0.011,0.042,DEV1
44.257,-0.942,-0.015,0.048,DEV1
44.265,-0.946,-0.010,0.002,DEV1
44.273,-0.972,-0.014,-0.010,DEV1
44.281,-0.964,-0.013,0.017,DEV1
44.289,-0.944,-0.010,-0.008,DEV1
44.297,-0.964,-0.008,-0.025,DEV1
44.305,-0.950,-0.018,0.008,DEV1
44.313,-0.967,-0.019,0.010,DEV1
44.320,-0.977,-0.024,0.003,DEV1
44.328,-0.940,0.013,-0.057,DEV1
44.337,-0.955,-0.000,-0.101,DEV1
44.344,-0.935,-0.021,0.122,DEV1
44.352,-0.977,-0.023,0.068,DEV1
44.360,-0.945,-0.016,0.033,DEV1
44.368,-0.958,-0.031,0.023,DEV1
44.376,-0.940,-0.016,-0.022,DEV1
44.384,-0.964,-0.022,-0.013,DEV1
44.392,-0.949,-0.017,0.076,DEV1
44.400,-0.936,-0.011,0.024,DEV1
44.407,-0.947,-0.018,0.016,DEV1
44.416,-0.960,-0.017,-0.004,DEV1
44.424,-0.956,-0.018,0.021,DEV1
44.432,-0.965,-0.014,0.014,DEV1
44.439,-0.946,-0.008,-0.025,DEV1
44.447,-0.963,-0.019,0.023,DEV1
44.455,-0.947,-0.012,0.029,DEV1
44.464,-0.957,-0.014,0.004,DEV1
44.471,-0.956,-0.009,-0.019,DEV1
44.479,-0.956,-0.015,0.043,DEV1
44.487,-0.953,-0.016,0.021,DEV1
44.495,-0.950,-0.016,-0.018,DEV1
44.504,-0.954,-0.004,0.004,DEV1
44.511,-0.941,-0.018,0.020,DEV1
44.519,-0.959,-0.015,-0.027,DEV1
44.527,-0.962,-0.020,-0.009,DEV1
44.535,-0.963,-0.021,-0.005,DEV1
44.542,-0.947,-0.007,0.047,DEV1
44.551,-0.940,-0.008,0.001,DEV1
44.559,-0.965,-0.020,-0.010,DEV1
44.567,-0.957,-0.017,0.046,DEV1
44.574,-0.956,-0.013,0.001,DEV1
44.582,-0.960,-0.021,-0.005,DEV1
44.591,-0.952,-0.020,0.002,DEV1
44.598,-0.967,-0.016,0.030,DEV1
44.606,-0.960,-0.014,-0.016,DEV1
44.614,-0.949,-0.014,0.002,DEV1
44.622,-0.951,-0.016,0.013,DEV1
44.630,-0.946,-0.008,0.039,DEV1
44.638,-0.944,-0.012,-0.005,DEV1
44.646,-0.964,-0.012,0.005,DEV1
44.654,-0.948,-0.009,0.022,DEV1
44.661,-0.962,-0.023,0.021,DEV1
44.669,-0.944,-0.006,-0.022,DEV1
44.678,-0.952,-0.014,0.010,DEV1
44.686,-0.944,-0.016,0.018,DEV1
44.693,-0.963,-0.016,-0.007,DEV1
44.701,-0.953,-0.012,-0.006,DEV1
44.709,-0.956,-0.014,0.018,DEV1
44.718,-0.948,-0.014,0.008,DEV1
44.725,-0.957,-0.015,-0.014,DEV1
44.733,-0.955,-0.013,0.006,DEV1
44.741,-0.949,-0.013,0.025,DEV1
44.749,-0.942,-0.010,0.017,DEV1
44.756,-0.966,-0.015,-0.011,DEV1
44.765,-0.938,-0.017,0.019,DEV1
44.773,-0.957,-0.020,0.011,DEV1
44.781,-0.950,-0.010,-0.001,DEV1
44.788,-0.958,-0.021,-0.015,DEV1
44.796,-0.939,-0.007,0.015,DEV1
44.805,-0.945,-0.009,0.001,DEV1
44.813,-0.948,-0.015,-0.017,DEV1
44.820,-0.948,-0.010,0.002,DEV1
44.828,-0.955,-0.017,0.027,DEV1
44.836,-0.938,-0.016,0.001,DEV1
44.845,-0.940,-0.011,0.010,DEV1
44.852,-0.955,-0.013,0.016,DEV1
44.860,-0.970,-0.016,0.016,DEV1
