4
5883.073,-0.974,-0.029,-0.077
5883.260,-0.974,-0.031,-0.078
5883.448,-0.971,-0.030,-0.087
5883.636,-0.967,-0.037,-0.067
5883.824,-0.973,-0.030,-0.075
5884.011,-0.971,-0.034,-0.075
5884.199,-0.975,-0.031,-0.093
5884.387,-0.970,-0.034,-0.094
5884.574,-0.975,-0.024,-0.078
5884.763,-0.972,-0.030,-0.093
5884.950,-0.979,-0.026,-0.081
5885.137,-0.979,-0.028,-0.091
5885.326,-0.977,-0.032,-0.064
5885.513,-0.973,-0.016,-0.059
5885.701,-0.973,-0.031,-0.085
5885.889,-0.973,-0.030,-0.071
5886.076,-0.967,-0.026,-0.072
5886.264,-0.974,-0.029,-0.086
5886.452,-0.969,-0.031,-0.084
5886.640,-0.975,-0.028,-0.101
5886.827,-0.970,-0.024,-0.101
5887.015,-0.978,-0.032,-0.104
5887.203,-0.969,-0.033,-0.059
5887.390,-0.967,-0.033,-0.053
5887.579,-0.976,-0.030,-0.091
5887.766,-0.972,-0.030,-0.067
5887.953,-0.978,-0.032,-0.073
5888.142,-0.975,-0.027,-0.062
5888.329,-0.976,-0.031,-0.078
5888.517,-0.965,-0.025,-0.092
5888.705,-0.979,-0.030,-0.095
5888.892,-0.971,-0.031,-0.094
5889.080,-0.970,-0.026,-0.090
5889.268,-0.974,-0.022,-0.083
5889.456,-0.970,-0.028,-0.068
5889.643,-0.972,-0.034,-0.081
5889.831,-0.970,-0.029,-0.082
5890.019,-0.972,-0.024,-0.062
5890.206,-0.974,-0.033,-0.099
5890.395,-0.976,-0.029,-0.089
5890.582,-0.970,-0.021,-0.107
5890.769,-0.970,-0.032,-0.092
5890.958,-0.969,-0.030,-0.068
5891.145,-0.962,-0.036,-0.091
5891.333,-0.967,-0.023,-0.054
5891.521,-0.965,-0.032,-0.089
5891.708,-0.971,-0.030,-0.088
5891.896,-0.966,-0.028,-0.075
5892.084,-0.971,-0.030,-0.093
5892.272,-0.967,-0.035,-0.098
5892.459,-0.977,-0.025,-0.068
5892.647,-0.972,-0.033,-0.109
5892.835,-0.973,-0.022,-0.090
5893.022,-0.974,-0.028,-0.057
5893.211,-0.974,-0.041,-0.093
5893.398,-0.978,-0.036,-0.056
5893.585,-0.980,-0.025,-0.084
5893.774,-0.974,-0.036,-0.067
5893.961,-0.965,-0.035,-0.066
5894.149,-0.977,-0.027,-0.077
5894.337,-0.975,-0.031,-0.093
5894.524,-0.976,-0.033,-0.065
5894.712,-0.968,-0.028,-0.093
5894.900,-0.974,-0.037,-0.093
5895.088,-0.969,-0.031,-0.071
5895.275,-0.969,-0.031,-0.077
5895.463,-0.974,-0.035,-0.079
5895.651,-0.969,-0.030,-0.061
5895.838,-0.971,-0.034,-0.092
5896.027,-0.969,-0.032,-0.080
5896.214,-0.969,-0.030,-0.090
5896.401,-0.976,-0.031,-0.063
5896.590,-0.971,-0.035,-0.099
5896.777,-0.975,-0.033,-0.080
5896.965,-0.972,-0.034,-0.085
5897.153,-0.973,-0.029,-0.081
5897.340,-0.976,-0.031,-0.105
5897.528,-0.977,-0.020,-0.056
5897.716,-0.968,-0.033,-0.090
5897.904,-0.973,-0.023,-0.107
5898.091,-0.968,-0.031,-0.087
5898.279,-0.979,-0.018,-0.080
5898.467,-0.966,-0.024,-0.093
5898.654,-0.968,-0.031,-0.106
5898.843,-0.972,-0.030,-0.065
5899.030,-0.970,-0.027,-0.040
5899.217,-0.976,-0.032,-0.078
5899.405,-0.973,-0.035,-0.061
5899.593,-0.968,-0.029,-0.067
5899.781,-0.967,-0.028,-0.051
5899.968,-0.969,-0.032,-0.056
5900.156,-0.971,-0.024,-0.094
5900.344,-0.973,-0.028,-0.052
5900.531,-0.968,-0.039,-0.078
5900.720,-0.973,-0.028,-0.076
5900.907,-0.973,-0.033,-0.094
5901.094,-0.970,-0.032,-0.115
5901.283,-0.968,-0.028,-0.093
5901.470,-0.970,-0.029,-0.088
5901.658,-0.963,-0.029,-0.070
5901.846,-0.974,-0.023,-0.084
5902.033,-0.969,-0.034,-0.065
5902.221,-0.976,-0.031,-0.088
5902.409,-0.973,-0.030,-0.081
5902.597,-0.981,-0.033,-0.088
5902.784,-0.970,-0.032,-0.072
5902.972,-0.976,-0.031,-0.089
5903.160,-0.967,-0.031,-0.078
5903.347,-0.981,-0.025,-0.042
5903.536,-0.976,-0.030,-0.060
5903.723,-0.974,-0.037,-0.091
5903.910,-0.975,-0.031,-0.075
5904.099,-0.969,-0.031,-0.058
5904.286,-0.977,-0.032,-0.065
5904.474,-0.974,-0.032,-0.064
5904.662,-0.977,-0.024,-0.070
5904.849,-0.973,-0.027,-0.090
5905.037,-0.972,-0.025,-0.080
5905.225,-0.974,-0.029,-0.093
5905.413,-0.978,-0.027,-0.074
5905.600,-0.967,-0.036,-0.064
5905.788,-0.972,-0.032,-0.095
5905.976,-0.969,-0.021,-0.093
5906.163,-0.974,-0.028,-0.086
5906.352,-0.978,-0.028,-0.066
5906.539,-0.971,-0.027,-0.093
5906.726,-0.974,-0.035,-0.057
5906.915,-0.978,-0.033,-0.057
5907.102,-0.972,-0.029,-0.062
5907.290,-0.975,-0.031,-0.109
5907.478,-0.973,-0.033,-0.104
5907.665,-0.969,-0.029,-0.063
5907.853,-0.973,-0.028,-0.087
5908.041,-0.968,-0.029,-0.041
5908.229,-0.976,-0.024,-0.083
5908.416,-0.973,-0.035,-0.070
5908.604,-0.976,-0.030,-0.085
5908.792,-0.973,-0.031,-0.088
5908.979,-0.977,-0.034,-0.074
5909.168,-0.978,-0.028,-0.062
5909.355,-0.966,-0.034,-0.073
5909.542,-0.973,-0.027,-0.071
5909.731,-0.983,-0.026,-0.077
5909.918,-0.977,-0.019,-0.043
5910.106,-0.971,-0.030,-0.082
5910.294,-0.980,-0.041,-0.079
5910.481,-0.973,-0.031,-0.038
5910.669,-0.977,-0.028,-0.072
5910.857,-0.971,-0.033,-0.069
5911.045,-0.972,-0.029,-0.097
5911.232,-0.973,-0.034,-0.092
5911.420,-0.976,-0.027,-0.081
5911.608,-0.971,-0.030,-0.067
5911.795,-0.975,-0.024,-0.082
5911.984,-0.968,-0.035,-0.052
5912.171,-0.976,-0.026,-0.066
5912.358,-0.975,-0.028,-0.079
5912.547,-0.976,-0.034,-0.071
5912.734,-0.968,-0.035,-0.054
5912.922,-0.971,-0.030,-0.063
