0.015,0.997,0.050
0.015,0.995,-0.024
0.005,0.995,0.019
0.011,0.998,-0.043
0.021,0.989,-0.017
0.002,1.000,-0.012
0.010,0.991,-0.011
0.003,0.986,0.004
0.006,0.990,-0.016
0.011,0.993,0.020
0.010,0.990,-0.032
0.005,0.992,0.022
0.023,1.001,-0.039
0.010,0.996,-0.012
0.007,0.997,0.003
-0.004,0.988,0.020
0.006,0.999,-0.005
0.008,0.999,0.003
0.014,0.989,-0.011
0.013,0.997,-0.014
0.011,0.996,0.009
0.021,0.990,-0.048
0.018,0.992,-0.050
0.002,0.992,-0.002
-0.001,0.998,0.030
0.009,0.997,0.014
0.016,0.996,-0.030
0.012,0.996,0.008
0.026,1.000,-0.072
0.026,0.995,-0.076
0.006,0.989,-0.013
0.012,0.996,-0.013
0.013,0.993,0.003
0.001,0.997,0.024
0.017,0.991,-0.052
0.026,0.996,-0.071
0.015,0.995,-0.038
0.016,0.997,-0.018
0.011,0.997,-0.019
0.008,0.987,0.016
0.019,0.995,-0.033
0.002,0.991,0.005
0.009,0.989,-0.008
0.014,0.991,-0.032
0.018,0.992,-0.025
-0.001,0.994,0.040
0.011,0.993,0.008
0.018,0.994,-0.012
0.008,1.001,0.003
0.012,0.994,-0.031
0.011,0.993,-0.015
0.012,0.995,-0.018
-0.004,0.988,0.031
0.003,0.992,0.028
0.009,0.988,0.014
0.012,0.996,-0.006
0.016,0.992,-0.037
0.019,0.995,-0.034
0.019,0.991,0.002
0.011,0.992,-0.013
0.008,0.986,-0.012
0.013,0.994,-0.005
0.017,0.996,0.025
0.012,0.990,-0.017
-0.000,0.994,0.022
0.005,0.991,0.001
0.003,0.986,-0.010
0.001,0.990,0.022
0.008,0.997,-0.027
0.024,1.000,-0.049
0.015,0.990,-0.002
0.013,0.993,0.004
0.018,0.993,-0.029
0.018,0.993,-0.027
0.008,0.987,-0.053
-0.001,0.992,0.004
0.009,0.988,-0.007
0.009,0.988,-0.000
0.027,0.998,-0.052
0.030,0.993,-0.048
0.030,0.996,-0.073
0.036,0.995,-0.093
0.019,0.994,-0.079
0.031,0.999,-0.103
0.039,0.994,-0.131
0.038,1.002,-0.132
0.034,0.999,-0.123
0.040,1.003,-0.136
0.036,1.000,-0.139
0.036,0.998,-0.188
0.036,0.990,-0.140
0.017,0.998,-0.098
0.024,0.996,-0.087
0.022,0.998,-0.120
0.019,0.996,-0.060
0.023,0.990,-0.088
0.029,0.993,-0.090
0.019,0.993,-0.017
0.015,0.995,-0.012
0.020,0.997,-0.041
0.018,0.990,-0.042
0.001,0.984,0.018
0.014,0.998,-0.027
0.017,0.995,-0.052
0.004,1.001,0.006
0.017,0.991,-0.072
0.014,0.998,-0.025
0.027,0.993,-0.054
0.003,0.991,0.013
0.019,0.994,-0.052
0.027,0.998,-0.051
0.025,0.991,-0.063
0.024,0.996,-0.071
0.003,0.988,0.036
0.023,0.988,-0.038
0.007,0.995,-0.016
0.005,0.999,0.009
0.025,0.998,-0.061
0.011,0.991,-0.057
0.024,1.000,-0.058
0.016,0.992,-0.021
0.016,0.992,-0.039
0.026,0.991,-0.047
0.000,0.994,0.014
0.014,0.997,-0.052
0.023,0.989,-0.096
0.014,0.991,-0.021
0.009,0.991,0.023
0.021,0.997,-0.084
0.021,0.990,-0.016
0.033,0.991,-0.080
0.013,0.996,-0.084
0.010,0.993,0.000
0.029,0.995,-0.098
0.024,0.999,-0.098
0.025,0.997,-0.103
0.026,0.991,-0.056
0.020,0.998,-0.068
0.020,0.998,-0.076
0.012,0.986,-0.023
0.020,0.995,-0.063
0.022,0.996,-0.060
0.008,0.991,-0.005
0.006,0.990,0.007
0.022,0.997,-0.083
0.018,0.994,-0.034
0.016,1.001,-0.044
0.026,0.994,-0.075
0.019,0.992,-0.012
0.023,0.993,-0.037
0.024,0.991,-0.069
0.009,0.995,-0.036
0.012,0.985,-0.029
0.023,0.999,-0.070
0.010,0.995,-0.017
0.017,0.992,-0.010
0.012,0.991,-0.030
0.006,0.990,0.005
0.033,0.993,-0.061
0.017,0.992,-0.062
0.018,0.994,-0.031
0.008,0.996,-0.038
0.018,0.993,-0.059
0.007,0.998,-0.015
0.011,0.991,-0.029
0.011,0.993,-0.036
0.001,0.995,0.024
0.024,0.989,-0.071
0.034,1.000,-0.112
0.017,0.990,-0.031
0.028,0.995,-0.069
0.021,0.996,-0.070
0.029,0.996,-0.046
0.028,0.994,-0.075
0.018,0.993,-0.027
0.008,0.992,-0.008
0.014,0.985,-0.022
-0.001,0.998,0.015
0.006,0.993,-0.010
0.011,1.001,-0.026
0.001,0.997,0.022
0.017,0.993,-0.030
0.026,0.992,-0.079
0.013,0.991,-0.017
0.016,0.985,-0.032
0.011,1.002,-0.048
0.001,0.990,-0.006
0.009,0.989,-0.024
0.013,0.998,-0.031
-0.009,0.993,0.030
0.001,0.990,0.008
0.019,0.995,-0.057
0.029,1.000,-0.104
0.021,0.995,-0.031
0.030,0.997,-0.068
0.021,1.000,-0.067
0.024,0.996,-0.031
0.024,0.993,-0.028
0.023,0.992,-0.080
0.011,0.999,0.001
0.022,0.998,-0.090
0.027,0.996,-0.080
0.027,0.999,-0.117
0.030,0.993,-0.081
0.029,0.991,-0.081
0.031,0.999,-0.106
0.030,0.995,-0.075
0.027,0.996,-0.071
0.018,0.996,-0.090
0.009,0.995,-0.018
0.020,0.995,-0.076
0.022,0.996,-0.098
0.014,0.994,-0.045
0.025,0.985,-0.026
0.020,0.995,-0.089
0.022,0.992,-0.079
0.018,0.998,-0.021
0.021,0.996,-0.087
0.012,1.001,-0.031
0.021,0.995,-0.055
0.014,0.997,-0.031
0.019,1.000,-0.086
0.018,0.996,-0.043
0.025,0.994,-0.078
0.028,1.001,-0.081
0.027,0.995,-0.043
0.025,0.995,-0.064
0.018,0.996,-0.084
0.021,0.991,-0.057
0.020,0.993,-0.066
0.011,0.994,-0.016
0.025,0.997,-0.067
0.026,0.998,-0.069
0.022,0.993,-0.026
0.017,0.990,-0.044
0.024,0.996,-0.090
0.019,0.997,-0.057
0.019,0.989,-0.057
0.018,1.002,-0.089
0.019,0.987,-0.040
0.028,0.994,-0.063
0.024,0.994,-0.108
0.026,0.991,-0.063
0.022,0.989,-0.060
0.026,0.994,-0.094
0.009,0.989,-0.011
0.030,0.995,-0.080
0.017,0.990,-0.084
0.016,1.003,-0.032
0.019,0.994,-0.037
0.028,0.998,-0.087
0.014,0.993,-0.029
0.014,0.992,-0.062
0.015,0.993,-0.079
0.035,0.993,-0.128
0.018,0.997,-0.057
0.019,1.000,-0.056
0.016,0.998,-0.072
0.015,0.990,-0.043
0.024,0.992,-0.089
0.022,0.997,-0.103
0.021,0.995,-0.063
0.027,0.999,-0.101
0.023,0.984,-0.041
0.026,1.002,-0.082
0.025,0.997,-0.103
0.022,0.998,-0.072
0.016,0.995,-0.067
0.021,0.994,-0.080
0.023,0.989,-0.052
0.033,0.999,-0.088
0.015,0.999,-0.094
0.022,0.994,-0.049
0.022,0.995,-0.086
0.014,0.994,-0.107
0.023,1.000,-0.082
0.025,1.000,-0.111
0.023,0.998,-0.118
0.027,0.997,-0.123
0.028,1.001,-0.130
0.028,0.994,-0.093
0.019,0.999,-0.112
0.021,0.994,-0.090
0.021,0.997,-0.099
0.022,0.989,-0.123
0.013,1.000,-0.087
0.023,0.996,-0.131
0.028,0.994,-0.136
0.021,1.004,-0.110
0.019,0.995,-0.077
0.021,0.995,-0.093
0.028,0.993,-0.121
0.030,0.990,-0.131
0.024,1.002,-0.127
0.030,1.000,-0.125
0.038,1.001,-0.157
0.021,0.994,-0.117
0.033,1.010,-0.133
0.028,0.997,-0.126
0.027,1.001,-0.120
0.036,1.003,-0.167
0.031,0.995,-0.154
0.031,1.009,-0.158
0.026,0.996,-0.123
0.025,0.990,-0.134
0.041,1.003,-0.134
0.026,0.998,-0.112
0.031,1.002,-0.131
0.024,0.999,-0.111
0.031,0.991,-0.151
0.029,0.998,-0.131
0.025,1.000,-0.123
0.026,0.995,-0.132
0.041,0.998,-0.141
0.025,0.999,-0.144
0.024,0.999,-0.110
0.031,0.996,-0.114
0.029,0.994,-0.121
0.023,1.000,-0.133
0.029,0.992,-0.123
0.022,0.996,-0.104
0.025,0.996,-0.133
0.019,0.999,-0.118
0.020,0.992,-0.095
0.020,0.997,-0.091
0.025,0.993,-0.109
0.020,0.996,-0.072
0.017,0.999,-0.073
0.021,1.001,-0.049
0.027,0.992,-0.100
0.021,0.991,-0.036
0.005,0.985,-0.017
0.017,0.994,-0.025
0.017,0.991,-0.029
0.000,0.995,0.009
0.009,0.997,-0.029
0.015,0.995,-0.032
0.024,0.993,-0.040
0.017,0.996,-0.028
0.011,0.993,-0.002
0.003,0.996,0.019
0.016,0.996,-0.055
0.024,0.999,-0.063
0.008,0.992,0.006
0.021,0.989,-0.031
0.018,0.993,-0.055
0.000,0.995,0.007
0.030,0.991,-0.087
0.012,0.996,-0.076
0.000,0.997,0.006
0.026,1.000,-0.073
0.025,1.000,-0.101
0.004,0.991,-0.024
0.014,0.996,-0.018
0.011,0.987,-0.001
-0.002,0.990,0.017
0.002,0.995,-0.004
0.003,0.994,0.005
0.010,0.990,0.003
0.010,0.995,-0.013
0.014,1.001,-0.021
0.020,0.996,-0.061
0.013,0.993,-0.014
0.006,0.996,0.031
0.023,0.995,-0.017
0.010,0.991,0.005
0.011,0.986,-0.022
0.009,0.994,-0.007
0.008,1.000,0.010
0.006,0.998,-0.003
0.004,0.988,-0.001
0.015,0.995,-0.023
-0.001,0.990,0.005
0.002,0.990,0.010
0.005,0.991,-0.027
0.012,0.993,-0.017
0.001,0.994,0.011
0.010,0.992,-0.016
0.005,0.994,-0.016
0.009,0.997,0.009
0.008,0.984,-0.003
0.016,0.996,-0.025
0.014,1.001,-0.025
0.009,0.996,-0.002
-0.003,0.997,-0.006
0.027,0.990,-0.063
0.020,0.996,-0.044
0.031,1.009,-0.054
0.014,1.002,-0.055
0.026,0.997,-0.100
0.030,0.990,-0.091
0.023,0.997,-0.134
0.025,1.000,-0.100
0.038,1.000,-0.109
0.040,1.004,-0.167
0.052,0.998,-0.149
0.030,0.997,-0.125
0.041,0.998,-0.142
0.040,1.000,-0.164
0.026,1.000,-0.122
0.015,0.999,-0.113
0.028,0.996,-0.124
0.019,0.995,-0.116
0.024,1.003,-0.127
0.026,0.994,-0.129
0.022,0.996,-0.113
0.023,0.994,-0.098
0.017,0.994,-0.091
0.017,0.996,-0.066
0.016,0.993,-0.066
0.014,0.987,0.007
0.026,1.002,-0.116
0.026,1.002,-0.100
0.010,1.003,-0.064
0.017,0.995,-0.095
0.015,0.998,-0.101
0.021,0.992,-0.054
0.012,1.000,-0.046
0.014,1.002,-0.065
-0.000,0.994,-0.005
0.004,0.989,0.019
0.007,0.999,-0.028
0.014,0.993,-0.028
0.000,0.991,0.018
0.020,0.994,-0.059
0.011,0.985,-0.058
0.025,0.998,-0.048
0.014,1.001,-0.053
0.020,0.990,-0.082
0.010,0.990,-0.032
0.016,0.994,-0.060
0.015,0.993,-0.032
-0.002,0.999,-0.006
0.012,0.995,-0.027
0.000,0.991,0.016
0.006,0.989,0.012
0.019,0.993,-0.082
0.019,1.003,-0.085
0.015,0.996,-0.019
0.019,0.997,-0.054
0.022,0.995,-0.056
0.022,0.985,-0.082
0.007,0.994,-0.024
0.018,0.995,-0.031
0.022,0.998,-0.015
0.017,0.993,-0.047
0.004,0.992,0.002
0.019,0.991,-0.061
-0.017,1.050,0.212
-0.146,1.052,0.817
-0.129,1.042,0.268
0.098,0.957,-0.018
0.098,0.995,-0.184
0.026,0.980,-0.267
-0.019,0.987,0.036
0.013,0.934,-0.287
0.106,0.960,-0.259
-0.065,1.053,0.293
0.081,0.986,-0.339
0.005,0.946,-0.064
0.111,0.958,-0.044
0.108,1.007,-0.439
0.154,1.036,-0.513
0.066,0.969,-0.372
0.066,0.982,-0.566
0.111,0.983,-0.315
0.047,1.004,-0.704
0.106,0.935,-0.742
0.081,0.986,-0.351
-0.069,1.030,0.104
0.151,0.945,-0.442
0.056,1.012,-0.324
-0.170,1.030,-0.379
0.080,1.020,-0.413
0.023,0.977,-0.152
0.069,0.995,-0.004
0.113,1.040,-0.636
-0.029,0.964,-0.042
0.036,1.057,0.095
0.078,1.044,0.212
0.044,1.011,-0.103
-0.066,1.017,-0.311
-0.045,1.009,0.388
-0.029,1.074,0.515
0.006,0.995,0.052
-0.008,1.007,0.153
-0.030,1.011,-0.237
-0.028,1.029,0.104
-0.018,1.006,-0.064
-0.036,1.002,0.146
0.056,0.980,0.125
-0.060,1.027,0.151
-0.047,1.005,0.224
-0.043,0.995,0.269
-0.207,1.024,0.873
0.077,0.954,-0.053
-0.076,1.059,0.448
0.008,0.987,-0.106
-0.073,1.000,0.368
0.000,0.918,0.276
-0.050,0.971,0.498
-0.071,1.041,0.220
-0.006,0.964,-0.085
0.050,0.992,-0.150
0.025,0.935,-0.167
0.051,0.976,0.097
-0.041,0.988,-0.164
0.067,1.010,-0.543
0.055,0.989,0.021
-0.004,0.940,-0.189
0.133,0.991,-0.537
0.031,0.936,-0.250
0.087,1.033,-0.571
0.056,0.983,-0.769
0.076,1.017,-0.521
0.112,0.997,-0.486
-0.185,0.909,0.177
0.113,1.030,-0.606
0.125,1.045,-0.486
0.030,1.048,-0.405
0.014,1.010,-0.271
-0.009,1.056,0.158
0.030,0.991,-0.055
-0.033,1.045,0.159
-0.040,1.038,-0.092
-0.084,0.991,0.358
-0.151,0.981,0.374
-0.044,1.026,0.177
-0.134,0.973,0.656
-0.076,0.979,0.375
-0.113,1.043,0.561
0.043,1.051,0.379
-0.036,1.037,0.028
0.023,0.969,0.164
-0.090,1.029,0.427
0.059,1.044,0.007
0.007,1.022,0.004
0.004,1.025,-0.095
0.141,0.937,-1.049
0.153,1.040,-0.611
-0.003,0.978,-0.148
0.035,1.041,-0.023
0.023,1.011,0.035
0.044,1.008,-0.564
0.047,1.013,-0.401
0.004,1.008,-0.276
0.005,1.029,-0.168
0.070,1.065,-0.260
-0.218,1.044,0.620
-0.068,1.042,0.174
-0.010,1.013,0.012
0.010,1.023,0.060
0.041,1.067,-0.192
0.121,0.995,-0.648
0.003,1.033,0.034
0.270,1.044,-0.845
0.125,1.018,-0.553
-0.006,1.017,-0.207
0.042,0.979,-0.042
0.045,1.004,-0.264
-0.083,1.010,0.319
0.046,1.024,-0.060
-0.094,1.016,0.608
0.043,0.978,0.206
-0.003,1.028,-0.170
0.033,1.004,-0.157
-0.123,1.033,0.345
-0.017,0.986,0.220
0.020,1.005,0.155
-0.014,1.009,0.059
0.043,1.002,-0.141
-0.053,1.016,0.001
0.163,1.035,-0.548
-0.065,1.011,0.309
-0.137,0.997,0.551
-0.236,0.979,0.584
-0.031,0.984,0.082
0.050,1.062,0.033
0.089,1.029,-0.342
0.006,1.028,-0.058
-0.192,1.020,0.372
-0.013,0.981,-0.095
0.011,1.040,-0.022
-0.098,1.054,0.390
-0.019,1.002,0.354
-0.135,1.131,0.454
0.013,1.007,0.199
-0.027,0.989,-0.085
-0.107,1.022,0.686
-0.051,1.018,0.156
0.146,1.085,-0.071
0.094,1.089,0.075
-0.062,0.954,0.414
-0.103,0.972,0.826
0.143,1.013,-0.218
-0.034,0.983,0.088
-0.078,1.038,0.612
-0.029,0.998,-0.097
-0.034,0.971,0.320
0.019,1.008,0.062
-0.033,0.993,0.307
0.065,0.968,-0.244
-0.087,1.021,0.340
-0.053,1.012,0.274
-0.054,1.012,0.635
-0.024,0.993,0.351
0.021,1.006,0.252
0.157,0.974,0.172
-0.043,0.994,0.275
-0.194,0.987,0.396
0.058,1.009,0.172
0.034,1.038,0.012
0.093,1.001,-0.369
-0.012,1.002,0.204
