-0.967,-0.306
1.864,0.020,-0.973,-0.306
1.916,0.036,-0.969,-0.294
1.970,0.035,-0.973,-0.306
2.023,0.009,-0.970,-0.316
2.076,0.018,-0.979,-0.294
2.129,0.007,-0.977,-0.301
2.183,0.015,-0.969,-0.313
2.236,0.017,-0.975,-0.307
2.289,0.025,-0.964,-0.323
2.342,0.039,-0.958,-0.316
2.396,0.039,-0.968,-0.300
2.449,0.036,-0.961,-0.301
2.502,0.012,-0.970,-0.312
2.555,0.029,-0.965,-0.319
2.609,0.041,-0.964,-0.313
2.662,0.034,-0.969,-0.311
2.715,0.023,-0.967,-0.310
2.768,0.025,-0.967,-0.309
2.822,0.030,-0.970,-0.309
2.875,0.029,-0.967,-0.314
2.928,0.021,-0.966,-0.305
2.981,0.012,-0.972,-0.303
3.035,0.013,-0.972,-0.308
3.088,0.041,-0.962,-0.309
3.141,0.047,-0.962,-0.321
3.194,0.027,-0.971,-0.309
3.248,0.026,-0.962,-0.302
3.301,0.040,-0.964,-0.295
3.354,0.039,-0.961,-0.310
3.407,0.039,-0.967,-0.306
3.461,0.026,-0.969,-0.301
3.514,0.022,-0.963,-0.313
3.567,0.024,-0.973,-0.304
3.620,0.032,-0.976,-0.298
3.674,0.015,-0.978,-0.291
3.727,0.012,-0.976,-0.284
3.780,0.005,-0.977,-0.304
3.832,0.014,-0.974,-0.298
3.886,0.030,-0.982,-0.290
3.939,0.029,-0.972,-0.289
3.992,0.022,-0.975,-0.286
4.045,0.017,-0.976,-0.290
4.099,0.030,-0.970,-0.284
4.152,0.010,-0.974,-0.297
4.205,0.032,-0.983,-0.286
4.258,0.028,-0.964,-0.280
4.312,0.024,-0.972,-0.291
4.365,0.023,-0.977,-0.288
4.418,0.034,-0.968,-0.288
4.471,0.021,-0.974,-0.290
4.525,0.025,-0.973,-0.290
4.578,0.018,-0.970,-0.290
4.631,0.030,-0.975,-0.289
4.684,0.015,-0.978,-0.288
4.738,0.023,-0.975,-0.279
4.791,0.029,-0.971,-0.285
4.844,0.032,-0.977,-0.292
4.897,0.030,-0.971,-0.289
4.951,0.034,-0.971,-0.283
5.004,0.039,-0.973,-0.290
5.057,0.023,-0.972,-0.291
5.110,0.029,-0.971,-0.292
5.164,0.029,-0.979,-0.285
5.217,0.021,-0.976,-0.285
5.270,0.015,-0.973,-0.291
5.323,0.013,-0.978,-0.294
5.377,0.042,-0.974,-0.278
5.430,0.029,-0.978,-0.295
5.483,0.024,-0.979,-0.304
5.536,0.023,-0.981,-0.290
5.590,0.015,-0.979,-0.280
5.642,0.035,-0.967,-0.284
5.695,0.026,-0.969,-0.287
5.748,0.018,-0.980,-0.293
5.801,0.029,-0.970,-0.282
5.855,0.030,-0.979,-0.291
5.908,0.035,-0.974,-0.289
5.961,0.031,-0.969,-0.290
6.014,0.032,-0.975,-0.285
6.068,0.023,-0.979,-0.284
6.121,0.015,-0.979,-0.285
6.174,0.034,-0.972,-0.285
6.227,0.039,-0.965,-0.280
6.281,0.032,-0.975,-0.292
6.334,0.042,-0.967,-0.283
6.387,0.040,-0.974,-0.286
6.440,0.028,-0.973,-0.293
6.494,0.040,-0.965,-0.287
6.547,0.015,-0.978,-0.295
6.600,0.023,-0.979,-0.298
6.653,0.020,-0.976,-0.285
