4,-0.258,-0.904,-0.248
15.309,-0.249,-0.896,-0.262
15.365,-0.258,-0.902,-0.249
15.420,-0.256,-0.903,-0.250
15.475,-0.265,-0.903,-0.256
15.532,-0.260,-0.901,-0.243
15.587,-0.258,-0.902,-0.256
15.642,-0.254,-0.904,-0.262
15.697,-0.258,-0.902,-0.251
15.753,-0.259,-0.903,-0.250
15.808,-0.259,-0.897,-0.257
15.863,-0.260,-0.896,-0.261
15.920,-0.253,-0.903,-0.237
15.975,-0.253,-0.897,-0.256
16.030,-0.260,-0.902,-0.250
16.086,-0.259,-0.910,-0.260
16.141,-0.252,-0.899,-0.253
16.196,-0.255,-0.896,-0.259
16.251,-0.254,-0.902,-0.245
16.307,-0.253,-0.901,-0.254
16.363,-0.252,-0.900,-0.251
16.418,-0.259,-0.899,-0.254
16.474,-0.257,-0.903,-0.250
16.529,-0.255,-0.902,-0.255
16.584,-0.254,-0.898,-0.260
16.640,-0.258,-0.901,-0.250
16.695,-0.253,-0.904,-0.263
16.751,-0.256,-0.901,-0.239
16.806,-0.255,-0.902,-0.252
16.862,-0.258,-0.903,-0.247
16.917,-0.256,-0.900,-0.258
16.972,-0.249,-0.903,-0.250
17.028,-0.259,-0.901,-0.255
17.083,-0.253,-0.900,-0.252
17.138,-0.256,-0.897,-0.260
17.195,-0.258,-0.894,-0.254
17.250,-0.259,-0.899,-0.264
17.305,-0.252,-0.901,-0.265
17.360,-0.258,-0.904,-0.257
17.416,-0.264,-0.901,-0.263
17.471,-0.254,-0.904,-0.259
17.526,-0.257,-0.898,-0.261
17.583,-0.257,-0.905,-0.255
17.638,-0.257,-0.904,-0.254
17.693,-0.259,-0.898,-0.254
17.748,-0.258,-0.895,-0.253
17.804,-0.258,-0.907,-0.249
17.859,-0.257,-0.898,-0.250
17.914,-0.258,-0.898,-0.265
17.971,-0.254,-0.898,-0.247
18.026,-0.258,-0.900,-0.249
18.081,-0.252,-0.900,-0.265
18.137,-0.255,-0.901,-0.249
18.192,-0.258,-0.902,-0.266
18.247,-0.252,-0.904,-0.248
18.302,-0.260,-0.894,-0.257
18.359,-0.259,-0.901,-0.248
18.414,-0.256,-0.897,-0.252
18.469,-0.255,-0.896,-0.259
18.525,-0.264,-0.902,-0.261
18.580,-0.255,-0.896,-0.253
18.635,-0.257,-0.902,-0.252
18.691,-0.259,-0.902,-0.256
18.747,-0.266,-0.902,-0.249
18.802,-0.257,-0.899,-0.252
18.857,-0.248,-0.901,-0.259
18.913,-0.255,-0.898,-0.249
18.968,-0.253,-0.896,-0.253
19.079,-0.255,-0.897,-0.255
19.134,-0.255,-0.906,-0.246
19.190,-0.258,-0.900,-0.264
19.246,-0.260,-0.902,-0.248
19.301,-0.257,-0.896,-0.257
19.356,-0.257,-0.900,-0.263
19.411,-0.260,-0.900,-0.250
19.467,-0.251,-0.899,-0.260
19.522,-0.260,-0.899,-0.255
19.578,-0.262,-0.898,-0.251
19.634,-0.253,-0.901,-0.257
19.689,-0.262,-0.899,-0.262
19.744,-0.253,-0.896,-0.250
19.800,-0.258,-0.903,-0.249
19.855,-0.262,-0.906,-0.257
19.910,-0.256,-0.898,-0.254
19.966,-0.255,-0.902,-0.252
20.022,-0.261,-0.900,-0.245
20.077,-0.260,-0.898,-0.250
20.132,-0.258,-0.899,-0.253
20.188,-0.258,-0.905,-0.247
20.243,-0.256,-0.901,-0.253
20.298,-0.255,-0.898,-0.252
20.354,-0.251,-0.895,-0.254
20.410,-0.263,-0.905,-0.257
20.465,-0.260,-0.902,-0.255
20.520,-0.254,-0.903,-0.257
20.576,-0.253,-0.896,-0.260
20.631,-0.254,-0.900,-0.251
20.686,-0.267,-0.904,-0.252
20.742,-0.258,-0.898,-0.257
20.798,-0.256,-0.900,-0.251
20.853,-0.249,-0.901,-0.243
20.909,-0.257,-0.896,-0.245
20.964,-0.259,-0.894,-0.261
21.019,-0.259,-0.899,-0.261
21.074,-0.260,-0.894,-0.262
21.130,-0.253,-0.902,-0.257
21.186,-0.265,-0.903,-0.246
21.241,-0.258,-0.901,-0.250
21.297,-0.258,-0.903,-0.252
21.352,-0.255,-0.903,-0.255
21.407,-0.264,-0.897,-0.256
21.463,-0.259,-0.901,-0.239
21.518,-0.254,-0.899,-0.260
21.574,-0.258,-0.904,-0.260
21.629,-0.258,-0.901,-0.250
21.685,-0.255,-0.899,-0.252
21.740,-0.249,-0.902,-0.247
21.795,-0.257,-0.901,-0.260
21.851,-0.264,-0.908,-0.250
21.906,-0.252,-0.898,-0.248
21.961,-0.260,-0.897,-0.246
22.018,-0.255,-0.894,-0.260
22.073,-0.261,-0.897,-0.256
22.128,-0.265,-0.898,-0.254
22.183,-0.258,-0.893,-0.247
22.239,-0.255,-0.900,-0.256
22.294,-0.260,-0.898,-0.260
22.349,-0.260,-0.899,-0.259
22.406,-0.257,-0.902,-0.259
22.461,-0.255,-0.906,-0.245
22.516,-0.256,-0.907,-0.252
22.572,-0.250,-0.896,-0.265
22.627,-0.259,-0.904,-0.250
22.682,-0.264,-0.901,-0.252
22.737,-0.265,-0.901,-0.255
22.794,-0.262,-0.898,-0.250
22.849,-0.252,-0.900,-0.259
22.904,-0.262,-0.902,-0.260
22.960,-0.261,-0.900,-0.249
23.015,-0.255,-0.903,-0.261
23.070,-0.257,-0.904,-0.254
23.126,-0.262,-0.901,-0.256
23.181,-0.251,-0.898,-0.259
23.237,-0.258,-0.897,-0.267
23.292,-0.261,-0.904,-0.247
23.348,-0.256,-0.899,-0.257
23.403,-0.257,-0.897,-0.255
23.458,-0.255,-0.899,-0.263
23.514,-0.251,-0.901,-0.259
23.569,-0.258,-0.900,-0.255
23.625,-0.258,-0.900,-0.243
23.681,-0.263,-0.901,-0.255
23.736,-0.257,-0.901,-0.262
23.791,-0.262,-0.904,-0.249
23.846,-0.256,-0.902,-0.253
23.902,-0.262,-0.897,-0.248
23.957,-0.256,-0.892,-0.260
24.013,-0.257,-0.902,-0.256
24.069,-0.252,-0.899,-0.253
24.124,-0.255,-0.902,-0.260
24.179,-0.257,-0.894,-0.256
24.235,-0.260,-0.900,-0.251
24.290,-0.249,-0.903,-0.261
24.345,-0.256,-0.899,-0.259
24.401,-0.256,-0.901,-0.257
24.457,-0.258,-0.896,-0.254
24.512,-0.250,-0.900,-0.253
24.567,-0.264,-0.901,-0.252
24.623,-0.256,-0.903,-0.253
24.678,-0.266,-0.904,-0.255
24.733,-0.259,-0.900,-0.257
24.788,-0.256,-0.903,-0.249
24.845,-0.260,-0.900,-0.260
24.900,-0.259,-0.895,-0.246
24.955,-0.250,-0.900,-0.250
25.011,-0.257,-0.896,-0.264
25.066,-0.261,-0.902,-0.254
25.121,-0.260,-0.902,-0.256
25.177,-0.255,-0.901,-0.261
25.233,-0.259,-0.895,-0.247
25.288,-0.255,-0.899,-0.257
